filename,chromosome,window_pos_1,window_pos_2,sk_allel_avg_watterson_theta,exp_pi,sk_allel_tajima_d,sk_allel_no_sites
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_76_invar_missing_genos=0.91,1,1,10000,0.0270732346165081,0.04,1.0919333425718,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_76_invar_missing_genos=0.92,1,1,10000,0.0257890250364414,0.04,1.6036576397184,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_76_invar_missing_genos=0.93,1,1,10000,0.0247996870761542,0.04,1.90540145184638,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_76_invar_missing_genos=0.94,1,1,10000,0.0223594322030887,0.04,2.08623679041113,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_76_invar_missing_genos=0.95,1,1,10000,0.0189575063218826,0.04,2.81978691581669,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_76_invar_missing_genos=0.96,1,1,10000,0.0168934215129957,0.04,3.56138559203939,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_76_invar_missing_genos=0.97,1,1,10000,0.0155354913655106,0.04,4.0609560547869,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_76_invar_missing_genos=0.98,1,1,10000,0.0108811336284751,0.04,5.53460100727681,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_76_invar_missing_genos=0.99,1,1,10000,0.00551492938605124,0.04,6.53124045837517,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_76_invar_missing_genos=1,1,1,10000,NA,0.04,NA,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar,1,1,10000,0.0545697608224806,0.04,1.00007301058728,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_10000,1,1,10000,0.0545697608224806,0.04,1.00007301058728,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_1000,1,1,10000,0.00533141734053262,0.04,0.813813694553257,1000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_100,1,1,10000,0.000521551696356452,0.04,1.71933489810632,100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_1100,1,1,10000,0.00550526790598477,0.04,0.924420004842785,1100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_1200,1,1,10000,0.00701197280657008,0.04,0.83729217811219,1200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_1300,1,1,10000,0.00708923972454881,0.04,0.675495164267536,1300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_1400,1,1,10000,0.00757215796191589,0.04,0.896548009029855,1400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_1500,1,1,10000,0.00888569556755437,0.04,1.05902469037506,1500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_1600,1,1,10000,0.00875047846109158,0.04,1.05224385749629,1600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_1700,1,1,10000,0.00950383091138424,0.04,1.05690967967196,1700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_1800,1,1,10000,0.0100446993372354,0.04,1.05689740317425,1800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_1900,1,1,10000,0.010006065878246,0.04,1.11091846875498,1900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_2000,1,1,10000,0.0102958168206663,0.04,0.827973513418507,2000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_200,1,1,10000,0.00100446993372354,0.04,1.20566299114496,200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_2100,1,1,10000,0.011532087508326,0.04,0.894943858087816,2100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_2200,1,1,10000,0.0120343224751878,0.04,1.0420726283516,2200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_2300,1,1,10000,0.0126138243600283,0.04,1.08673536507665,2300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_2400,1,1,10000,0.0133092266218369,0.04,1.01986599157202,2400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_2500,1,1,10000,0.0135217106462784,0.04,1.00725179615643,2500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_2600,1,1,10000,0.0137148779412252,0.04,1.07527760704089,2600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_2700,1,1,10000,0.0147772980634328,0.04,0.949729069163697,2700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_2800,1,1,10000,0.0158397181856404,0.04,0.862756714582204,2800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_2900,1,1,10000,0.0164964869884596,0.04,0.908101641761691,2900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_3000,1,1,10000,0.0172498394387523,0.04,0.913704639254185,3000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_300,1,1,10000,0.00162260527755341,0.04,1.01796725011186,300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_3100,1,1,10000,0.0171532557912789,0.04,1.13725321922178,3100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_3200,1,1,10000,0.0177713911351087,0.04,0.981958728019719,3200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_3300,1,1,10000,0.0170566721438054,0.04,0.89158438215414,3300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_3400,1,1,10000,0.0180418253480343,0.04,1.01200191217647,3400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_3500,1,1,10000,0.0193360462241781,0.04,1.070950399985,3500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_3600,1,1,10000,0.0195292135191249,0.04,0.974802421591302,3600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_3700,1,1,10000,0.0204177830758804,0.04,1.04608753014588,3700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_3800,1,1,10000,0.020804117665774,0.04,1.02774575376768,3800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_3900,1,1,10000,0.0215574701160667,0.04,0.842607971095445,3900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_4000,1,1,10000,0.021963121435455,0.04,1.12217417105502,4000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_400,1,1,10000,0.00198962313795239,0.04,0.726232963333616,400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_4100,1,1,10000,0.0220403883534338,0.04,0.987202589701535,4100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_4200,1,1,10000,0.0225233065908008,0.04,1.12861927297468,4200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_4300,1,1,10000,0.0235664099835138,0.04,0.991819807889344,4300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_4400,1,1,10000,0.0241845453273436,0.04,1.01229061693917,4400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_4500,1,1,10000,0.0245515631877426,0.04,1.03434630866043,4500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_4600,1,1,10000,0.0254208160150034,0.04,0.981540646821429,4600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_4700,1,1,10000,0.0255560331214661,0.04,0.962648830054729,4700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_4800,1,1,10000,0.0271400049400302,0.04,0.994167666697875,4800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_4900,1,1,10000,0.0262900688422641,0.04,1.11379869261011,4900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_5000,1,1,10000,0.0271206882105355,0.04,1.02366470956471,5000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_500,1,1,10000,0.00256912502279289,0.04,1.1650173304627,500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_5100,1,1,10000,0.0278740406608282,0.04,1.03051593720524,5100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_5200,1,1,10000,0.0281637916032484,0.04,0.993628499611168,5200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_5300,1,1,10000,0.0299409307167593,0.04,0.98754656254407,5300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_5400,1,1,10000,0.0293421121024241,0.04,1.00775311518618,5400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_5500,1,1,10000,0.0301727314706955,0.04,0.993254042226048,5500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_5600,1,1,10000,0.0308295002735147,0.04,0.998106294011511,5600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_5700,1,1,10000,0.0310806177569456,0.04,0.965612957471875,5700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_5800,1,1,10000,0.0329350237884352,0.04,1.07001440849258,5800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_5900,1,1,10000,0.0324134720920788,0.04,1.06338467202339,5900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_6000,1,1,10000,0.0326839063050043,0.04,0.98729377078013,6000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_600,1,1,10000,0.00295545961268656,0.04,1.15876060103784,600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_6100,1,1,10000,0.033070240894898,0.04,1.00943241970519,6100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_6200,1,1,10000,0.0338815435336747,0.04,0.925622591396253,6200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_6300,1,1,10000,0.0340747108286215,0.04,1.03984629111234,6300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_6400,1,1,10000,0.0352337145983025,0.04,1.04967833793478,6400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_6500,1,1,10000,0.0350598640328504,0.04,1.0058754345923,6500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_6600,1,1,10000,0.0363154514500048,0.04,1.05925317473015,6600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_6700,1,1,10000,0.0364313518269729,0.04,0.975219302630707,6700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_6800,1,1,10000,0.0367790529578772,0.04,0.977427064978875,6800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_6900,1,1,10000,0.0376289890556433,0.04,1.01065456916384,6900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_7000,1,1,10000,0.0384016582354306,0.04,1.02585951802343,7000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_700,1,1,10000,0.0037281287924739,0.04,0.854488414034097,700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_7100,1,1,10000,0.0384789251534093,0.04,1.01175021094195,7100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_7200,1,1,10000,0.0397731460295531,0.04,0.970861811678114,7200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_7300,1,1,10000,0.0394640783576382,0.04,1.00516207526325,7300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_7400,1,1,10000,0.0400822137014681,0.04,1.05228796222577,7400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_7500,1,1,10000,0.0403719646438883,0.04,0.945676893103128,7500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_7600,1,1,10000,0.0412798509301384,0.04,0.984311352206135,7600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_7700,1,1,10000,0.0422070539458832,0.04,1.01871992050336,7700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_7800,1,1,10000,0.0429024562076918,0.04,0.981901321816865,7800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_7900,1,1,10000,0.0430376733141546,0.04,1.00630439114615,7900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_8000,1,1,10000,0.0437910257644473,0.04,1.00415395398381,8000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_800,1,1,10000,0.00413378011186225,0.04,1.19803143290629,800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_8100,1,1,10000,0.0446795953212027,0.04,0.995062485182331,8100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_8200,1,1,10000,0.0446795953212027,0.04,1.00866977211885,8200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_8300,1,1,10000,0.0451818302880645,0.04,0.99812181515991,8300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_8400,1,1,10000,0.0456840652549262,0.04,1.00227185088798,8400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_8500,1,1,10000,0.0458385990908837,0.04,1.01302944878263,8500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_8600,1,1,10000,0.0468044355656179,0.04,0.993178428292526,8600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_8700,1,1,10000,0.0474998378274265,0.04,1.00571481047398,8700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_8800,1,1,10000,0.0477316385813627,0.04,1.03228187126707,8800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_8900,1,1,10000,0.0487747419740756,0.04,0.985894171982167,8900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_9000,1,1,10000,0.0490644929164958,0.04,1.01503038522713,9000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_900,1,1,10000,0.00494508275063895,0.04,0.981210432613051,900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_9100,1,1,10000,0.0495860446128523,0.04,0.999173500526499,9100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_9200,1,1,10000,0.049972379202746,0.04,1.0093533234037,9200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_9300,1,1,10000,0.0506677814645546,0.04,0.988096314348046,9300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_9400,1,1,10000,0.051498400832826,0.04,0.987052183356694,9400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_9500,1,1,10000,0.0520392692586771,0.04,0.998611147814499,9500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_9600,1,1,10000,0.0521358529061505,0.04,1.01943522743245,9600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_9700,1,1,10000,0.0528119384384644,0.04,1.00042668448102,9700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_9800,1,1,10000,0.0535846076182518,0.04,0.990794439669484,9800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.missing_9900,1,1,10000,0.0539516254786507,0.04,0.997304198953452,9900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.01,1,1,10000,0.0545311273634912,0.04,1.00305565962514,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.02,1,1,10000,0.0543572767980391,0.04,1.0166126561712,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.03,1,1,10000,0.0542606931505657,0.04,1.02207302569378,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.04,1,1,10000,0.0543186433390497,0.04,1.02307829153313,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.05,1,1,10000,0.0541834262325869,0.04,1.02470091987541,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.06,1,1,10000,0.0540095756671348,0.04,1.04434905653228,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.07,1,1,10000,0.0539902589376401,0.04,1.04893071852136,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.08,1,1,10000,0.0541061593146082,0.04,1.03722633491711,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.09,1,1,10000,0.0538357251016826,0.04,1.06117880000921,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.1,1,1,10000,0.0537970916426933,0.04,1.06031120812947,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.11,1,1,10000,0.0538936752901667,0.04,1.05743395888324,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.12,1,1,10000,0.0533334901348209,0.04,1.10264096029482,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.13,1,1,10000,0.0534300737822943,0.04,1.09140151798422,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.14,1,1,10000,0.0536425578067358,0.04,1.08298912175993,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.15,1,1,10000,0.0533721235938103,0.04,1.0951663500684,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.16,1,1,10000,0.0535434816416735,0.04,1.08305603242422,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.17,1,1,10000,0.0533334901348209,0.04,1.10001497007106,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.18,1,1,10000,0.0530630559218953,0.04,1.12258958140419,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.19,1,1,10000,0.0531362331395094,0.04,1.10487113801014,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.2,1,1,10000,0.05305866199624,0.04,1.13158110535917,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.21,1,1,10000,0.0530001672852815,0.04,1.13113589630882,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.22,1,1,10000,0.0531169935173578,0.04,1.12825980017184,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.23,1,1,10000,0.0528453413522493,0.04,1.14896254849393,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.24,1,1,10000,0.0527081017050908,0.04,1.15451184099364,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.25,1,1,10000,0.0527859858598083,0.04,1.14956980357454,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.26,1,1,10000,0.0526524646990268,0.04,1.16161536354571,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.27,1,1,10000,0.0523576230088619,0.04,1.20023364624061,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.28,1,1,10000,0.0530134175649374,0.04,1.12935109920666,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.29,1,1,10000,0.0521278082770077,0.04,1.21436066706295,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.3,1,1,10000,0.0524243795919936,0.04,1.18552442003826,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.31,1,1,10000,0.0524359098386811,0.04,1.16784701003747,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.32,1,1,10000,0.0523767493537183,0.04,1.19146544450141,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.33,1,1,10000,0.0521401074138672,0.04,1.21626815491526,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.34,1,1,10000,0.0525147904852981,0.04,1.19193189582005,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.35,1,1,10000,0.052492346367859,0.04,1.18002087276561,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.36,1,1,10000,0.0525715800982256,0.04,1.17581730842641,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.37,1,1,10000,0.051323648844952,0.04,1.2718275874083,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.38,1,1,10000,0.0511677652497136,0.04,1.3085999910938,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.39,1,1,10000,0.0514403786937799,0.04,1.25735521033923,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.4,1,1,10000,0.0512839166882876,0.04,1.28993144969566,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.41,1,1,10000,0.052003690957597,0.04,1.23544601567226,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.42,1,1,10000,0.0513039104179907,0.04,1.28806411284567,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.43,1,1,10000,0.0506897790020193,0.04,1.32775470095712,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.44,1,1,10000,0.0517758467136505,0.04,1.24131229827116,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.45,1,1,10000,0.050930949697207,0.04,1.33605247408442,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.46,1,1,10000,0.0512873945627198,0.04,1.32942700351957,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.47,1,1,10000,0.0514085458884585,0.04,1.29487578625211,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.48,1,1,10000,0.0512684393565978,0.04,1.29766519530887,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.49,1,1,10000,0.0510857727080589,0.04,1.29172318779978,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.5,1,1,10000,0.0510256281245507,0.04,1.36111351178014,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.51,1,1,10000,0.0510461450638851,0.04,1.32941145280158,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.52,1,1,10000,0.0509435603672133,0.04,1.33610017347535,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.53,1,1,10000,0.0512718313965631,0.04,1.32699570726805,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.54,1,1,10000,0.0508002109001632,0.04,1.36851187436715,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.55,1,1,10000,0.0510577973018798,0.04,1.3138437270545,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.56,1,1,10000,0.0501811993944748,0.04,1.39254004554812,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.57,1,1,10000,0.051515247048277,0.04,1.31275782449986,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.58,1,1,10000,0.0495002867382175,0.04,1.46099116112569,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.59,1,1,10000,0.0497611810766292,0.04,1.44614964028277,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.6,1,1,10000,0.0494872699448697,0.04,1.47542020853859,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.61,1,1,10000,0.050192552027845,0.04,1.43251749750982,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.62,1,1,10000,0.050939199701965,0.04,1.3559353818014,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.63,1,1,10000,0.0499175822948648,0.04,1.43175988200042,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.64,1,1,10000,0.0505282580766377,0.04,1.40616031906639,10000
